500
2
2000
2
20303040506060304020406010302060503020403040405050102020401060103010402020102010104020305040304010
(((0, 0), (1, 0)), 43, 184.45736434108522)
(((0, 4), (1, 4)), 40, 176.25)
(((2, 4), (3, 4)), 35, 163.57142857142858)
(((3, 4), (4, 4)), 68, 225.5049019607843)
(((3, 4), (3, 5)), 41, 179.0731707317073)
(((4, 2), (5, 2)), 1453, 712.0510274309325)
(((4, 3), (5, 3)), 91, 246.34432234432225)
(((4, 3), (4, 4)), 89, 245.3595505617978)
(((4, 4), (5, 4)), 28, 136.5)
(((4, 4), (4, 5)), 59, 214.16949152542372)
(((5, 2), (5, 3)), 53, 205.0188679245283)
