500
2
2000
2
60504030201040305060403060205030501010405020604060603060601020505060602040202050502030304050103020
(((1, 1), (2, 1)), 89, 159.4606741573034)
(((2, 0), (2, 1)), 111, 174.73873873873882)
(((2, 1), (2, 2)), 95, 163.6736842105263)
(((3, 1), (3, 2)), 401, 236.7581047381546)
(((3, 4), (4, 4)), 79, 149.92405063291145)
(((3, 5), (4, 5)), 79, 150.632911392405)
(((3, 5), (3, 6)), 131, 185.31297709923663)
(((4, 3), (5, 3)), 96, 164.47916666666666)
(((4, 5), (5, 5)), 79, 149.84810126582278)
(((5, 0), (5, 1)), 698, 253.63030427070532)
(((5, 3), (6, 3)), 78, 149.76923076923077)
(((5, 3), (5, 4)), 64, 133.56250000000017)
