500
2
2000
2
30206030203060103030403040604040205030205040501050403010204020606040304050401020101030606020503010
(((0, 0), (1, 0)), 130, 174.76410256410247)
(((0, 3), (1, 3)), 245, 207.7896987366375)
(((0, 3), (0, 4)), 107, 162.94080996884736)
(((0, 4), (1, 4)), 82, 144.00000000000006)
(((0, 4), (0, 5)), 115, 167.2608695652174)
(((1, 3), (1, 4)), 118, 168.78813559322032)
(((3, 0), (3, 1)), 96, 155.0416666666667)
(((3, 4), (3, 5)), 744, 297.81493215565797)
(((4, 0), (5, 0)), 103, 160.85436893203877)
(((4, 0), (4, 1)), 97, 156.20618556701032)
(((4, 1), (5, 1)), 83, 145.37349397590359)
(((5, 3), (5, 4)), 80, 141.9)
