500
2
2000
2
30305050604040602010303020406060405030301030102040503020305020603060304010303020204040104050201040
(((1, 3), (2, 3)), 28, 159.28571428571436)
(((1, 4), (1, 5)), 34, 184.44117647058823)
(((1, 5), (2, 5)), 32, 174.875)
(((3, 1), (4, 1)), 33, 179.0909090909091)
(((3, 4), (4, 4)), 51, 225.6078431372549)
(((3, 4), (3, 5)), 74, 256.7432432432432)
(((3, 5), (4, 5)), 1627, 403.4390347411247)
(((4, 4), (5, 4)), 51, 224.50980392156862)
(((4, 4), (4, 5)), 37, 191.0)
(((4, 5), (4, 6)), 33, 180.78787878787878)
