500
2
2000
2
50201050405020602050203050301060604040305060104030504040403040402040501050506010104020306050506040
(((1, 0), (2, 0)), 32, 191.09375)
(((1, 5), (2, 5)), 30, 182.83333333333334)
(((2, 0), (3, 0)), 32, 191.25)
(((2, 0), (2, 1)), 32, 193.125)
(((2, 2), (3, 2)), 25, 159.4)
(((2, 2), (2, 3)), 24, 156.4583333333333)
(((2, 4), (3, 4)), 32, 191.875)
(((2, 4), (2, 5)), 29, 176.8965517241379)
(((2, 5), (3, 5)), 26, 166.53846153846158)
(((2, 5), (2, 6)), 26, 167.49999999999997)
(((3, 2), (3, 3)), 30, 182.5)
(((4, 0), (4, 1)), 37, 207.16216216216216)
(((4, 4), (4, 5)), 30, 185.63333333333333)
(((4, 5), (4, 6)), 34, 198.2941176470588)
(((5, 2), (6, 2)), 1505, 416.71210251542425)
(((5, 3), (6, 3)), 41, 221.14634146341464)
(((5, 5), (5, 6)), 35, 202.28571428571428)
