500
2
2000
2
20203010605060606030602030204050604050203040205010404060204060406060305030503040101040105040503010
(((1, 2), (2, 2)), 17, 248.52941176470588)
(((1, 2), (1, 3)), 11, 166.36363636363637)
(((1, 5), (2, 5)), 32, 323.34375)
(((2, 3), (3, 3)), 20, 260.25)
(((3, 2), (4, 2)), 9, 131.11111111111111)
(((3, 3), (4, 3)), 11, 159.0909090909091)
(((3, 3), (3, 4)), 270, 473.1185185185183)
(((4, 0), (4, 1)), 12, 175.83333333333334)
(((4, 2), (4, 3)), 13, 191.53846153846155)
(((4, 3), (4, 4)), 1587, 652.5076214480752)
(((5, 3), (5, 4)), 18, 255.18518518518522)
