500
2
2000
2
40106050302040202010402010604010401040302010506010305060306040605030505050405040103040205030204040
(((1, 1), (1, 2)), 15, 262.6666666666667)
(((1, 2), (2, 2)), 9, 184.44444444444446)
(((1, 2), (1, 3)), 9, 177.22222222222223)
(((1, 3), (2, 3)), 12, 215.83333333333334)
(((2, 2), (3, 2)), 9, 173.33333333333334)
(((3, 2), (4, 2)), 18, 282.77777777777777)
(((3, 4), (3, 5)), 10, 190.5)
(((3, 5), (4, 5)), 13, 231.15384615384616)
(((5, 2), (6, 2)), 10, 202.5)
(((5, 2), (5, 3)), 14, 254.90476190476187)
(((5, 4), (6, 4)), 1881, 906.5443659654195)
