500
2
2000
2
50301060103020502020302050106030301010403060203040606050504060601060104050305050102060203010104010
(((1, 2), (1, 3)), 6, 180.0)
(((1, 3), (2, 3)), 6, 151.66666666666666)
(((1, 3), (1, 4)), 5, 142.0)
(((3, 2), (4, 2)), 14, 336.07142857142856)
(((3, 3), (4, 3)), 7, 202.85714285714286)
(((3, 4), (4, 4)), 6, 170.0)
(((4, 2), (5, 2)), 7, 211.42857142857142)
(((4, 4), (4, 5)), 9, 262.22222222222223)
(((4, 5), (5, 5)), 11, 294.54545454545456)
(((5, 1), (5, 2)), 8, 215.41666666666669)
(((5, 4), (5, 5)), 5, 132.0)
(((5, 5), (6, 5)), 1909, 791.706590336503)
(((5, 5), (5, 6)), 7, 187.14285714285714)
