500
2
2000
2
60204040504060306020504060102020402020506010605040503030503010501060501010601060502040106050604060
(((0, 4), (1, 4)), 5, 217.0)
(((0, 4), (0, 5)), 5, 184.0)
(((1, 1), (1, 2)), 6, 233.05555555555554)
(((1, 2), (2, 2)), 1943, 1250.2896233120125)
(((1, 5), (1, 6)), 5, 233.33333333333331)
(((2, 1), (2, 2)), 4, 120.0)
(((2, 2), (2, 3)), 4, 150.0)
(((3, 3), (4, 3)), 5, 224.0)
(((4, 1), (4, 2)), 4, 147.5)
(((4, 2), (5, 2)), 4, 127.5)
(((4, 3), (5, 3)), 6, 261.6666666666667)
(((4, 4), (4, 5)), 4, 142.5)
(((5, 2), (5, 3)), 5, 222.0)
