500
2
2000
2
30302040604030201010303040104030402060304010302010604050302030401030306050404010102060401010201030
(((0, 1), (1, 1)), 16, 185.9375)
(((0, 4), (1, 4)), 17, 194.41176470588235)
(((1, 5), (2, 5)), 35, 285.2857142857143)
(((2, 5), (3, 5)), 12, 135.83333333333334)
(((2, 5), (2, 6)), 20, 212.58333333333334)
(((3, 1), (4, 1)), 20, 215.25)
(((3, 3), (3, 4)), 21, 224.28571428571428)
(((4, 0), (4, 1)), 24, 237.5)
(((4, 1), (4, 2)), 16, 188.75)
(((4, 4), (4, 5)), 17, 193.23529411764707)
(((5, 1), (6, 1)), 17, 194.7058823529412)
(((5, 3), (6, 3)), 19, 210.0)
(((5, 4), (6, 4)), 1766, 708.0267081917702)
