500
2
2000
2
50205030404050502040403060304030305030401010206020102010403060105010605010506040604010303040304040
(((0, 3), (1, 3)), 13, 177.30769230769232)
(((0, 3), (0, 4)), 14, 192.38095238095238)
(((0, 4), (1, 4)), 11, 150.9090909090909)
(((2, 1), (3, 1)), 19, 232.10526315789474)
(((2, 3), (2, 4)), 15, 192.0)
(((3, 4), (4, 4)), 28, 280.5238095238095)
(((3, 5), (4, 5)), 1809, 1208.1084831574074)
(((4, 5), (4, 6)), 12, 158.33333333333334)
(((5, 2), (5, 3)), 14, 189.28571428571428)
(((5, 4), (6, 4)), 30, 290.6333333333333)
(((5, 5), (6, 5)), 35, 300.0761904761905)
