500
2
2000
2
60204060206010201020406010605040505060303050404060302010302040502030304020505010602010505040205030
(((0, 1), (1, 1)), 32, 176.40625)
(((0, 3), (0, 4)), 44, 209.4318181818182)
(((0, 4), (1, 4)), 27, 156.2962962962963)
(((0, 4), (0, 5)), 26, 152.69230769230765)
(((0, 5), (1, 5)), 35, 184.0)
(((2, 0), (2, 1)), 29, 162.75862068965517)
(((2, 1), (2, 2)), 1447, 588.8411436908318)
(((2, 3), (3, 3)), 31, 171.29032258064515)
(((2, 4), (3, 4)), 30, 166.13333333333333)
(((3, 3), (3, 4)), 58, 232.5344827586207)
(((3, 4), (4, 4)), 32, 176.71875)
(((3, 4), (3, 5)), 80, 258.34166666666664)
(((4, 1), (4, 2)), 42, 206.38888888888886)
(((4, 2), (4, 3)), 30, 168.83333333333334)
(((5, 1), (6, 1)), 29, 164.99999999999997)
(((5, 3), (6, 3)), 28, 158.98809523809524)
