500
2
2000
2
30405030203020103060203050304050406040604030105040601020303050206030305060603020302060301010302040
(((0, 4), (1, 4)), 26, 194.23076923076923)
(((0, 5), (1, 5)), 17, 139.41176470588235)
(((2, 1), (2, 2)), 20, 164.0)
(((2, 3), (3, 3)), 23, 183.18840579710147)
(((2, 3), (2, 4)), 34, 227.02941176470588)
(((2, 4), (3, 4)), 22, 173.1818181818182)
(((2, 4), (2, 5)), 1692, 661.6078980449533)
(((5, 0), (6, 0)), 125, 327.2106666666666)
(((5, 4), (6, 4)), 18, 149.44444444444446)
(((5, 5), (6, 5)), 23, 178.69565217391303)
