500
2
2000
2
10404060306010103060106030406040504010604010205050205020103020306060403050402030502010303020305060
(((0, 3), (1, 3)), 22, 170.9090909090909)
(((0, 4), (1, 4)), 22, 168.1818181818182)
(((1, 0), (2, 0)), 24, 176.66666666666666)
(((1, 4), (1, 5)), 25, 184.0)
(((2, 0), (3, 0)), 25, 186.0)
(((3, 4), (3, 5)), 1730, 508.8215661987321)
(((3, 5), (4, 5)), 21, 160.95238095238096)
(((4, 2), (4, 3)), 32, 216.0625)
(((4, 3), (4, 4)), 34, 219.41176470588235)
(((5, 0), (6, 0)), 41, 241.0487804878049)
(((5, 0), (5, 1)), 24, 181.875)
