500
2
2000
2
10306010201040305010506040105020506010304040606030202030306030101060503030602050406040403030503040
(((1, 1), (2, 1)), 30, 163.66666666666666)
(((1, 2), (2, 2)), 30, 164.88888888888883)
(((1, 5), (1, 6)), 27, 150.0)
(((2, 3), (3, 3)), 34, 178.5)
(((4, 1), (5, 1)), 1728, 490.6725547472071)
(((4, 1), (4, 2)), 35, 180.57142857142858)
(((4, 2), (5, 2)), 25, 144.64000000000001)
(((5, 1), (6, 1)), 23, 134.6086956521739)
(((5, 1), (5, 2)), 45, 207.13333333333333)
(((5, 2), (6, 2)), 23, 131.9130434782609)
