500
2
2000
2
50101050601030204050106040205040505020303040502050203060305020301050201030102030506050405010106060
(((0, 2), (0, 3)), 8, 170.0)
(((0, 3), (1, 3)), 9, 182.22222222222223)
(((1, 2), (1, 3)), 1883, 640.2375768151134)
(((2, 0), (2, 1)), 13, 240.1282051282051)
(((2, 1), (3, 1)), 16, 286.1458333333333)
(((2, 1), (2, 2)), 7, 130.0)
(((2, 2), (3, 2)), 8, 155.0)
(((3, 0), (3, 1)), 18, 299.1666666666667)
(((3, 1), (3, 2)), 8, 168.75)
(((3, 2), (3, 3)), 8, 148.75)
(((5, 2), (6, 2)), 11, 209.0909090909091)
(((5, 2), (5, 3)), 11, 219.0909090909091)
