500
2
2000
2
60102020504050406010203040604050405060106010102050406030502010201060106030102060206030402010204040
(((2, 4), (2, 5)), 12, 203.33333333333334)
(((2, 5), (3, 5)), 10, 168.0)
(((2, 5), (2, 6)), 10, 169.0)
(((3, 1), (3, 2)), 10, 168.0)
(((3, 2), (4, 2)), 15, 239.66666666666666)
(((3, 2), (3, 3)), 9, 133.33333333333334)
(((3, 5), (3, 6)), 9, 149.25925925925927)
(((4, 5), (5, 5)), 15, 238.0)
(((5, 3), (6, 3)), 11, 178.1818181818182)
(((5, 4), (6, 4)), 11, 180.0)
(((5, 4), (5, 5)), 13, 216.92307692307693)
(((5, 5), (5, 6)), 1875, 642.094696296297)
