500
2
2000
2
10503060102060103060201010506060204030401030402020302030501040206050306050506050506050601020101040
(((1, 2), (2, 2)), 18, 198.88888888888889)
(((1, 2), (1, 3)), 18, 187.77777777777777)
(((1, 3), (2, 3)), 17, 178.43137254901958)
(((2, 2), (2, 3)), 21, 215.23809523809524)
(((3, 4), (3, 5)), 1774, 604.4040953096729)
(((4, 0), (5, 0)), 16, 173.125)
(((4, 2), (4, 3)), 15, 164.66666666666666)
(((5, 0), (6, 0)), 16, 179.0625)
(((5, 0), (5, 1)), 18, 193.33333333333334)
(((5, 2), (5, 3)), 54, 317.9135802469136)
(((5, 3), (6, 3)), 16, 174.58333333333331)
(((5, 3), (5, 4)), 17, 188.23529411764707)
