500
2
2000
2
50201030102050205050101050104030103020403060102050605060106060102060102050105010302040505010601030
(((0, 0), (1, 0)), 19, 242.280701754386)
(((0, 2), (1, 2)), 12, 175.83333333333334)
(((0, 3), (1, 3)), 13, 186.15384615384616)
(((1, 2), (2, 2)), 10, 142.0)
(((1, 2), (1, 3)), 15, 201.33333333333334)
(((1, 5), (1, 6)), 11, 160.9090909090909)
(((3, 0), (4, 0)), 14, 194.28571428571428)
(((3, 5), (4, 5)), 15, 209.33333333333334)
(((4, 3), (5, 3)), 1801, 605.5235671540488)
(((5, 2), (6, 2)), 15, 207.33333333333334)
(((5, 2), (5, 3)), 13, 186.15384615384616)
(((5, 3), (6, 3)), 25, 282.4000000000001)
(((5, 3), (5, 4)), 17, 228.23529411764707)
(((5, 4), (6, 4)), 20, 250.7)
