500
2
2000
2
10105040104040206050302010105060305030206060306010501050402020104020401060104030406050105060202010
(((0, 3), (0, 4)), 33, 169.8181818181818)
(((0, 4), (1, 4)), 31, 158.8709677419355)
(((1, 3), (2, 3)), 587, 344.58262350936945)
(((2, 1), (3, 1)), 30, 157.33333333333334)
(((2, 2), (2, 3)), 1123, 550.5879447059317)
(((3, 0), (3, 1)), 33, 169.3939393939394)
(((3, 1), (3, 2)), 32, 163.43750000000003)
(((4, 4), (5, 4)), 39, 185.38461538461536)
(((4, 5), (5, 5)), 28, 146.42857142857142)
(((5, 1), (6, 1)), 34, 172.97058823529412)
(((5, 2), (5, 3)), 30, 156.69999999999996)
