500
2
2000
2
50103060205020603050206020202010403060201030602040305040103050101030104030205060106040505010405020
(((0, 3), (0, 4)), 173, 255.8285163776493)
(((0, 4), (1, 4)), 1353, 520.2570302326405)
(((0, 4), (0, 5)), 45, 161.20000000000002)
(((0, 5), (1, 5)), 41, 150.2926829268292)
(((0, 5), (0, 6)), 40, 148.94999999999993)
(((1, 3), (1, 4)), 42, 153.69047619047623)
(((2, 5), (2, 6)), 38, 142.8421052631579)
(((3, 0), (3, 1)), 42, 152.61904761904762)
(((4, 5), (5, 5)), 87, 215.5287356321839)
(((4, 5), (4, 6)), 41, 151.9512195121951)
(((5, 2), (5, 3)), 56, 180.98214285714286)
(((5, 3), (6, 3)), 42, 153.6428571428571)
