500
2
2000
2
60503010506040101050506020203020205040204060304030106010301030106030601060503020205020103010405020
(((0, 1), (1, 1)), 33, 150.00000000000003)
(((0, 3), (0, 4)), 41, 171.41463414634146)
(((0, 4), (1, 4)), 43, 175.9767441860465)
(((3, 0), (3, 1)), 1575, 362.60671201814006)
(((3, 1), (4, 1)), 33, 146.78787878787878)
(((3, 2), (4, 2)), 54, 195.92592592592592)
(((3, 5), (4, 5)), 53, 195.96226415094338)
(((4, 2), (4, 3)), 44, 177.61363636363637)
(((5, 0), (5, 1)), 44, 177.1363636363636)
(((5, 2), (5, 3)), 80, 227.925)
