500
2
2000
2
20506010501020505030601060202060104050206050402040506020301040201060401040401020204040502060106060
(((0, 4), (1, 4)), 31, 234.51612903225808)
(((1, 5), (2, 5)), 29, 221.72413793103448)
(((2, 5), (2, 6)), 44, 270.5454545454545)
(((3, 1), (3, 2)), 39, 259.2564102564102)
(((3, 2), (4, 2)), 27, 214.07407407407408)
(((3, 2), (3, 3)), 1676, 553.5433145812028)
(((4, 1), (4, 2)), 22, 188.1818181818182)
(((4, 2), (4, 3)), 24, 202.91666666666666)
(((4, 3), (5, 3)), 47, 274.4893617021276)
(((5, 0), (6, 0)), 17, 156.66666666666669)
(((5, 3), (5, 4)), 27, 218.33333333333334)
(((5, 5), (6, 5)), 17, 156.47058823529412)
