500
2
2000
2
30103030104050602060106010103020105030503040102020501040203020405040106040302020506020602040101040
(((0, 0), (0, 1)), 32, 185.57291666666669)
(((0, 4), (1, 4)), 28, 168.57142857142853)
(((1, 3), (1, 4)), 28, 169.64285714285714)
(((2, 1), (3, 1)), 88, 277.82954545454555)
(((2, 1), (2, 2)), 27, 163.33333333333334)
(((2, 3), (2, 4)), 160, 313.9374999999999)
(((2, 4), (3, 4)), 27, 163.08641975308643)
(((2, 4), (2, 5)), 21, 131.42857142857144)
(((3, 1), (3, 2)), 1291, 553.2349353890797)
(((4, 2), (5, 2)), 35, 196.4)
(((4, 2), (4, 3)), 36, 200.08333333333334)
(((5, 2), (6, 2)), 144, 309.1666666666665)
(((5, 2), (5, 3)), 27, 164.55555555555554)
(((5, 4), (5, 5)), 56, 241.44642857142858)
