500
2
2000
2
40506050101030101050106040401010405060106050402030206060603050405020501050503010502060203010504050
(((0, 2), (1, 2)), 68, 192.7941176470588)
(((0, 3), (1, 3)), 49, 165.0612244897959)
(((1, 2), (1, 3)), 1319, 406.17951911621435)
(((2, 4), (3, 4)), 119, 231.36974789915968)
(((2, 5), (3, 5)), 59, 181.38983050847457)
(((3, 4), (3, 5)), 73, 198.1917808219178)
(((4, 5), (5, 5)), 88, 211.6931818181818)
(((5, 4), (5, 5)), 46, 157.95652173913035)
(((5, 5), (6, 5)), 95, 216.94736842105263)
(((5, 5), (5, 6)), 84, 207.85714285714286)
