500
2
2000
2
60402060602020201020402020505020602020405040302010306060206040301020202040504060306050304050605030
(((0, 4), (1, 4)), 8, 216.875)
(((0, 4), (0, 5)), 7, 185.71428571428572)
(((1, 1), (2, 1)), 7, 203.57142857142858)
(((1, 2), (2, 2)), 29, 443.2183908045977)
(((1, 2), (1, 3)), 6, 178.33333333333334)
(((1, 3), (2, 3)), 20, 392.5833333333333)
(((1, 5), (2, 5)), 6, 145.55555555555557)
(((2, 1), (2, 2)), 7, 203.33333333333331)
(((2, 2), (3, 2)), 88, 533.4886363636367)
(((2, 2), (2, 3)), 8, 244.16666666666666)
(((2, 4), (2, 5)), 6, 150.0)
(((4, 2), (5, 2)), 6, 184.16666666666666)
(((5, 1), (5, 2)), 1790, 781.5510907156176)
(((5, 2), (6, 2)), 5, 134.66666666666669)
(((5, 2), (5, 3)), 7, 218.09523809523807)
