500
2
2000
2
50602020302020406020104030303020106010602020401030201050101060504010602010205040403050503030103020
(((0, 3), (0, 4)), 35, 176.88571428571427)
(((0, 4), (1, 4)), 35, 176.57142857142858)
(((0, 4), (0, 5)), 28, 149.92857142857136)
(((1, 2), (1, 3)), 29, 155.31034482758622)
(((1, 3), (2, 3)), 42, 197.02380952380952)
(((2, 1), (2, 2)), 32, 165.25)
(((2, 4), (2, 5)), 1664, 384.14260912698256)
(((3, 1), (3, 2)), 41, 194.4878048780488)
(((3, 2), (4, 2)), 31, 159.70967741935485)
(((4, 1), (4, 2)), 63, 233.4920634920635)
