500
2
2000
2
50202060603050304040302010405060604050603020502040603050504040103040602050204010506040504010203050
(((1, 2), (1, 3)), 31, 210.96774193548387)
(((1, 3), (2, 3)), 33, 219.9090909090909)
(((3, 0), (3, 1)), 1517, 431.4766927205954)
(((3, 1), (4, 1)), 54, 275.1481481481482)
(((3, 3), (4, 3)), 23, 172.6086956521739)
(((4, 0), (4, 1)), 46, 259.1521739130435)
(((4, 2), (4, 3)), 31, 211.93548387096774)
(((4, 3), (5, 3)), 213, 361.6823161189358)
(((5, 2), (5, 3)), 23, 175.2173913043478)
(((5, 3), (5, 4)), 29, 206.55172413793105)
