500
2
2000
2
50605020102030403020405030402060203030503050606040302030203030406030402050102010306050605050406010
(((0, 1), (1, 1)), 6, 165.0)
(((0, 2), (0, 3)), 6, 151.66666666666666)
(((1, 3), (2, 3)), 1859, 748.9123952970112)
(((1, 4), (1, 5)), 8, 202.5)
(((1, 5), (2, 5)), 49, 470.734693877551)
(((1, 5), (1, 6)), 17, 351.3725490196079)
(((2, 0), (3, 0)), 9, 235.55555555555554)
(((2, 5), (2, 6)), 7, 184.7619047619048)
(((3, 4), (3, 5)), 6, 165.0)
(((3, 5), (4, 5)), 6, 161.66666666666666)
(((3, 5), (3, 6)), 6, 158.33333333333334)
(((4, 4), (4, 5)), 7, 197.14285714285714)
(((4, 5), (4, 6)), 7, 171.42857142857142)
(((5, 1), (6, 1)), 7, 182.85714285714286)
