500
2
2000
2
50503030405030401030603060201040604060106030105060404050303020101030205060502030603010403030202050
(((0, 3), (1, 3)), 22, 184.0909090909091)
(((0, 4), (1, 4)), 22, 183.1818181818182)
(((1, 3), (2, 3)), 27, 207.03703703703704)
(((1, 4), (2, 4)), 21, 178.0952380952381)
(((1, 5), (2, 5)), 32, 227.15625)
(((2, 0), (2, 1)), 24, 190.41666666666666)
(((2, 2), (2, 3)), 24, 192.08333333333334)
(((2, 3), (3, 3)), 38, 246.26315789473685)
(((2, 3), (2, 4)), 28, 211.5)
(((4, 5), (5, 5)), 21, 176.9047619047619)
(((5, 3), (6, 3)), 22, 180.45454545454547)
(((5, 4), (6, 4)), 1719, 495.8201473725033)
