500
2
2000
2
40306010503050603030203050403050501060502030201050102040203030106030506020204040103020305040304040
(((0, 4), (0, 5)), 16, 188.75)
(((0, 5), (1, 5)), 16, 188.4375)
(((0, 5), (0, 6)), 16, 182.5)
(((1, 0), (2, 0)), 15, 168.0)
(((1, 0), (1, 1)), 15, 175.33333333333334)
(((1, 3), (1, 4)), 16, 183.75)
(((2, 0), (2, 1)), 12, 141.66666666666666)
(((2, 3), (3, 3)), 18, 204.35185185185185)
(((3, 0), (4, 0)), 21, 223.8095238095238)
(((3, 2), (3, 3)), 15, 170.66666666666666)
(((3, 3), (4, 3)), 12, 135.0)
(((3, 3), (3, 4)), 1723, 1168.3486167537246)
(((4, 0), (5, 0)), 23, 236.08695652173913)
(((4, 0), (4, 1)), 16, 180.0)
(((5, 0), (6, 0)), 21, 219.52380952380952)
(((5, 0), (5, 1)), 16, 188.75)
(((5, 4), (6, 4)), 15, 177.33333333333334)
(((5, 5), (6, 5)), 14, 167.85714285714286)
