500
2
2000
2
50403020406060205060402060403030102040502040401020503050505040301020304020406050305050401050305030
(((0, 3), (1, 3)), 27, 192.5679012345679)
(((1, 3), (1, 4)), 38, 230.26315789473685)
(((2, 5), (3, 5)), 27, 188.44444444444446)
(((3, 1), (3, 2)), 28, 198.1547619047619)
(((3, 2), (4, 2)), 28, 195.35714285714286)
(((4, 5), (4, 6)), 78, 292.08974358974353)
(((5, 1), (6, 1)), 46, 248.41304347826087)
(((5, 4), (6, 4)), 1670, 805.7556315939543)
(((5, 5), (6, 5)), 38, 229.47368421052633)
(((5, 5), (5, 6)), 20, 154.5)
