500
2
2000
2
30305040305050504030605030504320306030102010606010206030106040106050606050106050203010306010201040
(((0, 1), (0, 2)), 20, 245.33333333333334)
(((0, 2), (1, 2)), 13, 180.0)
(((0, 4), (1, 4)), 13, 186.15384615384616)
(((0, 5), (1, 5)), 15, 200.33333333333334)
(((1, 4), (1, 5)), 12, 163.33333333333334)
(((2, 3), (3, 3)), 19, 244.21052631578948)
(((3, 2), (3, 3)), 1842, 1156.334729331475)
(((3, 5), (4, 5)), 12, 167.5)
(((5, 0), (6, 0)), 13, 180.0)
(((5, 0), (5, 1)), 12, 176.66666666666666)
(((5, 2), (5, 3)), 14, 199.04761904761907)
(((5, 3), (6, 3)), 15, 208.66666666666666)
