500
2
2000
2
50504040104040304050402050106040206060403010205060301020104010405030406040505060506060105010302030
(((0, 1), (1, 1)), 10, 196.5)
(((0, 1), (0, 2)), 9, 166.66666666666666)
(((0, 2), (1, 2)), 12, 215.83333333333334)
(((0, 3), (0, 4)), 9, 176.66666666666666)
(((0, 4), (0, 5)), 11, 211.8181818181818)
(((2, 1), (3, 1)), 9, 172.22222222222223)
(((3, 1), (4, 1)), 9, 154.44444444444446)
(((3, 2), (4, 2)), 1899, 818.484335949582)
(((4, 4), (5, 4)), 13, 230.0)
(((5, 4), (5, 5)), 19, 289.42105263157896)
