500
2
2000
2
40401020602020502040205060501030401030102010301020203050605020206020306040205030604020404060505030
(((0, 1), (0, 2)), 63, 214.9206349206349)
(((0, 2), (1, 2)), 38, 164.5)
(((0, 3), (0, 4)), 57, 207.19298245614036)
(((1, 3), (2, 3)), 44, 182.52272727272728)
(((2, 3), (3, 3)), 38, 167.05263157894737)
(((3, 2), (4, 2)), 54, 201.77777777777777)
(((3, 2), (3, 3)), 296, 307.90540540540565)
(((3, 4), (4, 4)), 1060, 428.036051212938)
(((3, 5), (4, 5)), 63, 214.6984126984127)
(((4, 4), (4, 5)), 81, 235.67901234567896)
(((5, 2), (5, 3)), 36, 159.55555555555554)
(((5, 3), (6, 3)), 170, 282.9980392156863)
