500
2
2000
2
20504050602050104010402030205050402040102040505030402050506040607460505040301011206010406060306050
(((0, 1), (1, 1)), 1, 200.0)
(((0, 2), (1, 2)), 1, 160.0)
(((0, 5), (1, 5)), 1, 266.6666666666667)
(((0, 5), (0, 6)), 4, 1423.3333333333335)
(((1, 1), (1, 2)), 1, 173.33333333333334)
(((1, 2), (2, 2)), 1, 160.0)
(((1, 2), (1, 3)), 7, 1934.761904761905)
(((1, 3), (2, 3)), 4, 1767.0833333333335)
(((1, 3), (1, 4)), 8, 1878.333333333333)
(((2, 0), (3, 0)), 1, 133.33333333333334)
(((2, 2), (3, 2)), 1, 160.0)
(((3, 0), (4, 0)), 2, 1040.0)
(((3, 0), (3, 1)), 2, 1300.0)
(((3, 4), (4, 4)), 4, 1811.6666666666667)
(((3, 5), (3, 6)), 2, 1150.0)
(((4, 0), (4, 1)), 2, 1206.6666666666667)
(((4, 1), (4, 2)), 3, 1417.7777777777776)
(((4, 3), (4, 4)), 4, 1835.8333333333333)
(((4, 4), (5, 4)), 1945, 2508.669420981763)
(((4, 4), (4, 5)), 5, 1797.3333333333335)
(((5, 5), (5, 6)), 1, 566.6666666666666)
