500
2
2000
2
30205010503060205060506040103010301050206040501040203020201010403040605020501010604060603010205060
(((0, 2), (1, 2)), 82, 160.12195121951223)
(((0, 3), (1, 3)), 75, 152.21333333333334)
(((1, 3), (1, 4)), 193, 212.95164075993094)
(((2, 1), (2, 2)), 600, 258.6172222222222)
(((2, 2), (3, 2)), 76, 154.2894736842105)
(((2, 2), (2, 3)), 119, 186.1064425770308)
(((2, 5), (3, 5)), 133, 192.218045112782)
(((3, 1), (3, 2)), 76, 153.7368421052632)
(((4, 2), (5, 2)), 267, 227.92188336008556)
(((4, 2), (4, 3)), 64, 139.59375)
(((4, 3), (5, 3)), 90, 167.11111111111111)
(((5, 2), (5, 3)), 133, 193.0186179735053)
(((5, 5), (5, 6)), 92, 168.69565217391315)
