500
2
2000
2
50502040601030203050102060106010206010201060305030201040103060501050202050306050401060502020405060
(((0, 2), (1, 2)), 112, 164.5892857142857)
(((0, 5), (0, 6)), 74, 135.5405405405405)
(((1, 1), (2, 1)), 77, 138.1558441558442)
(((2, 4), (2, 5)), 79, 140.22784810126583)
(((2, 5), (3, 5)), 89, 148.38202247191012)
(((3, 4), (3, 5)), 98, 155.8367346938776)
(((3, 5), (3, 6)), 78, 139.02564102564102)
(((4, 4), (5, 4)), 1216, 274.67793833542174)
(((5, 1), (5, 2)), 89, 148.55056179775278)
(((5, 4), (5, 5)), 88, 148.39772727272728)
