500
2
2000
2
20504050603030302050602060406040503060102030106010305040103030504040303010203050406060503030205030
(((0, 1), (0, 2)), 57, 174.421052631579)
(((0, 2), (1, 2)), 47, 156.17021276595747)
(((0, 2), (0, 3)), 55, 171.01818181818174)
(((0, 4), (1, 4)), 47, 155.68085106382983)
(((1, 3), (1, 4)), 63, 182.79365079365078)
(((1, 4), (2, 4)), 44, 148.72727272727272)
(((1, 4), (1, 5)), 46, 153.84782608695656)
(((3, 0), (4, 0)), 52, 165.15384615384616)
(((3, 5), (3, 6)), 51, 162.94117647058826)
(((4, 0), (5, 0)), 53, 167.81132075471697)
(((4, 0), (4, 1)), 64, 183.28125)
(((4, 2), (4, 3)), 55, 171.21818181818182)
(((4, 3), (5, 3)), 55, 170.96363636363637)
(((5, 2), (5, 3)), 1311, 354.24721223348155)
