500
2
2000
2
30102010602050303010601060204050604060401030104060403060602010503050104010102020506060404050201020
(((0, 2), (1, 2)), 16, 139.375)
(((0, 3), (1, 3)), 85, 314.886274509804)
(((0, 4), (1, 4)), 26, 202.30769230769232)
(((1, 3), (2, 3)), 21, 177.61904761904762)
(((1, 3), (1, 4)), 20, 168.99999999999997)
(((1, 4), (2, 4)), 20, 171.66666666666666)
(((1, 4), (1, 5)), 18, 155.0)
(((2, 0), (3, 0)), 20, 168.0)
(((2, 2), (2, 3)), 18, 153.61111111111111)
(((2, 3), (3, 3)), 70, 301.36190476190484)
(((2, 3), (2, 4)), 25, 202.0)
(((2, 4), (3, 4)), 1590, 697.4881251871813)
(((3, 1), (3, 2)), 24, 195.1388888888889)
(((4, 1), (4, 2)), 24, 195.0)
(((5, 0), (6, 0)), 23, 191.30434782608697)
