500
2
2000
2
20102030406030101020502040106030505020104020104060103010404010104020104060404030106030306020306020
(((2, 1), (3, 1)), 35, 174.94285714285712)
(((2, 5), (3, 5)), 39, 187.17948717948718)
(((2, 5), (2, 6)), 39, 186.5726495726496)
(((3, 1), (4, 1)), 48, 208.6736111111111)
(((3, 2), (4, 2)), 110, 273.6454545454545)
(((3, 4), (4, 4)), 68, 238.69607843137257)
(((4, 1), (5, 1)), 1444, 427.3757859561184)
(((4, 1), (4, 2)), 28, 147.38095238095235)
(((4, 2), (5, 2)), 37, 182.75675675675674)
(((4, 4), (5, 4)), 72, 243.84722222222223)
(((5, 0), (5, 1)), 40, 188.12499999999997)
(((5, 5), (5, 6)), 40, 190.25000000000003)
