500
2
2000
2
60202060301010406020101020404030305010502010505040206010405040104040606040402040502050506040301020
(((0, 4), (1, 4)), 13, 185.3846153846154)
(((0, 4), (0, 5)), 19, 244.21052631578948)
(((0, 5), (1, 5)), 13, 179.48717948717947)
(((2, 3), (3, 3)), 14, 192.14285714285714)
(((3, 0), (4, 0)), 22, 270.90909090909093)
(((3, 2), (3, 3)), 11, 144.54545454545453)
(((3, 3), (4, 3)), 43, 353.7596899224807)
(((3, 3), (3, 4)), 15, 208.66666666666666)
(((4, 0), (5, 0)), 15, 212.66666666666666)
(((4, 1), (5, 1)), 13, 173.07692307692307)
(((4, 2), (4, 3)), 14, 196.42857142857142)
(((5, 1), (6, 1)), 12, 167.22222222222226)
(((5, 3), (6, 3)), 1781, 541.1624822865695)
(((5, 3), (5, 4)), 15, 211.33333333333334)
