500
2
2000
2
30205060404030606040205030106050503010106050406010401050505060501050201060504020405040202030202040
(((1, 5), (1, 6)), 9, 201.66666666666666)
(((2, 0), (3, 0)), 7, 148.57142857142858)
(((2, 0), (2, 1)), 7, 147.14285714285714)
(((2, 3), (3, 3)), 7, 141.42857142857142)
(((2, 4), (3, 4)), 8, 169.375)
(((3, 0), (3, 1)), 7, 155.71428571428572)
(((3, 3), (3, 4)), 10, 223.33333333333331)
(((3, 4), (4, 4)), 10, 204.5)
(((3, 4), (3, 5)), 8, 186.25)
(((4, 2), (5, 2)), 11, 240.45454545454547)
(((4, 2), (4, 3)), 7, 155.71428571428572)
(((4, 4), (4, 5)), 1893, 851.6107086257631)
(((4, 5), (4, 6)), 8, 183.33333333333334)
(((5, 1), (5, 2)), 8, 181.45833333333334)
