500
2
2000
2
40602040306030405010404030301020502040206030406060104060206040605060402040101060505050205010102020
(((0, 3), (0, 4)), 6, 193.33333333333334)
(((0, 4), (1, 4)), 6, 196.66666666666666)
(((0, 5), (1, 5)), 8, 242.75)
(((2, 3), (2, 4)), 7, 210.0)
(((3, 1), (4, 1)), 11, 330.0)
(((3, 2), (4, 2)), 8, 252.5)
(((3, 4), (3, 5)), 6, 183.8888888888889)
(((4, 1), (4, 2)), 19, 443.42105263157896)
(((4, 4), (5, 4)), 1897, 732.0011547054258)
(((4, 5), (4, 6)), 7, 218.57142857142858)
(((5, 2), (6, 2)), 8, 248.75)
(((5, 3), (5, 4)), 8, 241.25)
(((5, 4), (6, 4)), 9, 278.8888888888889)
