500
2
2000
2
50206040606020202060605030103010405020101050305030101050402010502030102060203030504050604060401010
(((0, 2), (0, 3)), 30, 163.36666666666667)
(((0, 3), (1, 3)), 74, 252.1126126126126)
(((0, 4), (1, 4)), 34, 176.3235294117647)
(((1, 5), (1, 6)), 33, 173.6969696969697)
(((2, 4), (3, 4)), 58, 231.94827586206895)
(((3, 2), (3, 3)), 29, 157.51724137931035)
(((3, 5), (3, 6)), 58, 232.67241379310346)
(((4, 1), (5, 1)), 1541, 387.30348258706397)
(((4, 5), (5, 5)), 108, 277.9814814814815)
(((4, 5), (4, 6)), 35, 181.68571428571428)
