500
2
2000
2
40303050503050302010204050102010402020301020401050604060404030205020203060305010505010401020504050
(((0, 0), (1, 0)), 7, 199.76190476190476)
(((0, 5), (1, 5)), 11, 313.93939393939394)
(((0, 5), (0, 6)), 5, 158.0)
(((1, 0), (1, 1)), 6, 180.0)
(((2, 1), (2, 2)), 10, 291.0)
(((3, 3), (4, 3)), 7, 217.14285714285714)
(((4, 3), (4, 4)), 1904, 1287.0577689409106)
(((4, 4), (5, 4)), 7, 206.9047619047619)
(((5, 1), (6, 1)), 6, 164.44444444444443)
(((5, 3), (5, 4)), 7, 199.04761904761904)
(((5, 4), (6, 4)), 18, 371.01851851851853)
(((5, 4), (5, 5)), 6, 161.66666666666666)
(((5, 5), (6, 5)), 6, 176.66666666666666)
