500
2
2000
2
30406020204020402010402030104010603040304050105060204050605040202050404010302040505020306050401020
(((0, 0), (0, 1)), 29, 183.44827586206895)
(((0, 5), (0, 6)), 29, 182.41379310344828)
(((1, 1), (1, 2)), 45, 233.15555555555562)
(((1, 4), (2, 4)), 102, 299.86274509803917)
(((2, 4), (3, 4)), 29, 182.06896551724137)
(((2, 5), (3, 5)), 39, 218.15384615384616)
(((3, 1), (4, 1)), 33, 199.3939393939394)
(((3, 3), (3, 4)), 30, 186.66666666666666)
(((3, 5), (3, 6)), 34, 203.2058823529412)
(((4, 1), (5, 1)), 1567, 461.9279180721405)
(((4, 5), (4, 6)), 39, 214.48717948717947)
(((5, 3), (5, 4)), 24, 160.00000000000003)
