500
2
2000
2
10403030203020306030405020504030101050104020603040301030506050101050606050304020106040504060103020
(((0, 4), (0, 5)), 19, 214.21052631578948)
(((0, 5), (1, 5)), 16, 185.9375)
(((1, 1), (2, 1)), 31, 270.48387096774195)
(((2, 1), (2, 2)), 27, 255.1851851851852)
(((2, 2), (3, 2)), 14, 160.0)
(((2, 4), (2, 5)), 1715, 572.8478134110765)
(((3, 5), (4, 5)), 13, 150.76923076923077)
(((4, 0), (4, 1)), 24, 239.51388888888889)
(((4, 1), (5, 1)), 17, 198.23529411764707)
(((4, 1), (4, 2)), 28, 263.24999999999994)
(((4, 4), (4, 5)), 36, 289.1666666666667)
(((4, 5), (5, 5)), 16, 183.22916666666669)
(((5, 0), (5, 1)), 24, 242.3611111111111)
(((5, 4), (5, 5)), 20, 220.25)
