500
2
2000
2
10405060304050401010305030406040605020504030403030506020301060202030505020303060206030301060304010
(((0, 0), (1, 0)), 299, 342.90412486064656)
(((0, 1), (1, 1)), 1226, 389.3817292006528)
(((0, 4), (1, 4)), 28, 161.96428571428572)
(((0, 5), (0, 6)), 32, 175.9375)
(((1, 0), (1, 1)), 35, 189.14285714285714)
(((1, 4), (2, 4)), 40, 203.875)
(((2, 3), (2, 4)), 38, 199.21052631578948)
(((2, 4), (3, 4)), 37, 195.0810810810811)
(((2, 4), (2, 5)), 41, 204.68292682926824)
(((3, 0), (3, 1)), 32, 176.6875)
(((4, 5), (5, 5)), 47, 219.5744680851064)
(((5, 0), (6, 0)), 36, 191.94444444444446)
(((5, 1), (6, 1)), 28, 161.9047619047619)
(((5, 2), (6, 2)), 39, 202.17948717948715)
(((5, 4), (6, 4)), 42, 210.26190476190476)
