500
2
2000
2
30101040505060403010504050406040206050406060403040205010301040102060501060306040105060401020303010
(((0, 3), (1, 3)), 13, 177.69230769230768)
(((0, 4), (1, 4)), 12, 157.91666666666666)
(((1, 0), (1, 1)), 14, 186.42857142857142)
(((1, 3), (1, 4)), 12, 161.11111111111111)
(((1, 4), (2, 4)), 12, 165.83333333333334)
(((1, 4), (1, 5)), 11, 148.1818181818182)
(((1, 5), (2, 5)), 1834, 554.9874591057776)
(((2, 4), (2, 5)), 32, 305.3125)
(((2, 5), (3, 5)), 11, 150.0)
(((3, 2), (4, 2)), 20, 248.91666666666669)
(((3, 5), (3, 6)), 12, 157.5)
(((4, 1), (4, 2)), 17, 214.7058823529412)
