500
2
2000
2
40206010601010601010201040401010304030205040604010401060105060401050502010403060206010104010204030
(((0, 3), (1, 3)), 21, 207.85714285714286)
(((0, 3), (0, 4)), 19, 193.94736842105263)
(((0, 4), (1, 4)), 22, 207.5)
(((1, 0), (2, 0)), 13, 131.53846153846155)
(((1, 2), (2, 2)), 15, 154.66666666666666)
(((1, 3), (1, 4)), 15, 154.0)
(((2, 3), (3, 3)), 19, 193.68421052631578)
(((3, 2), (4, 2)), 1749, 613.2145715919302)
(((3, 2), (3, 3)), 18, 179.44444444444446)
(((3, 3), (4, 3)), 22, 209.4090909090909)
(((3, 3), (3, 4)), 21, 200.47619047619048)
(((3, 4), (4, 4)), 16, 167.5)
(((4, 0), (4, 1)), 16, 165.3125)
(((4, 2), (4, 3)), 16, 166.25)
(((5, 0), (5, 1)), 18, 184.16666666666666)
