500
2
2000
2
30204030403040305060106040402020305040605020501060201010402010404010602060503050404020304050502050
(((0, 4), (1, 4)), 5, 150.0)
(((0, 5), (1, 5)), 5, 142.0)
(((1, 4), (2, 4)), 6, 163.33333333333334)
(((1, 4), (1, 5)), 7, 224.28571428571428)
(((3, 0), (4, 0)), 6, 195.0)
(((3, 0), (3, 1)), 12, 311.38888888888886)
(((4, 0), (5, 0)), 6, 193.33333333333334)
(((4, 0), (4, 1)), 1928, 1002.9158763090323)
(((4, 4), (5, 4)), 6, 165.0)
(((4, 5), (5, 5)), 5, 152.0)
(((5, 2), (6, 2)), 7, 224.28571428571428)
(((5, 3), (6, 3)), 7, 225.71428571428572)
