500
2
2000
2
50602060503030604040302010105030304030203020402030306010105030104020505030103050401020306040505010
(((1, 3), (2, 3)), 32, 375.5)
(((1, 3), (1, 4)), 8, 157.5)
(((2, 2), (3, 2)), 9, 174.44444444444446)
(((2, 2), (2, 3)), 9, 161.11111111111111)
(((2, 3), (3, 3)), 41, 400.77235772357733)
(((2, 3), (2, 4)), 1845, 679.4752312126282)
(((3, 2), (4, 2)), 10, 192.5)
(((3, 2), (3, 3)), 9, 177.77777777777777)
(((4, 1), (4, 2)), 8, 158.75)
(((4, 2), (5, 2)), 16, 283.33333333333337)
(((4, 2), (4, 3)), 13, 240.23076923076923)
