500
2
2000
2
60205250305010505030103040305060506060502030501040505010104050105020604020305030103030605010504020
(((0, 1), (1, 1)), 48, 433.1944444444444)
(((0, 2), (1, 2)), 32, 390.67708333333337)
(((0, 4), (0, 5)), 28, 374.16666666666663)
(((0, 5), (1, 5)), 19, 307.719298245614)
(((1, 1), (2, 1)), 12, 224.58333333333334)
(((1, 1), (1, 2)), 24, 354.9305555555555)
(((1, 2), (2, 2)), 14, 263.57142857142856)
(((2, 0), (2, 1)), 29, 377.0919540229885)
(((2, 1), (3, 1)), 23, 351.23188405797094)
(((2, 1), (2, 2)), 34, 397.3039215686274)
(((2, 4), (2, 5)), 113, 503.32153392330406)
(((3, 0), (3, 1)), 22, 333.25757575757575)
(((3, 1), (3, 2)), 14, 269.40476190476187)
(((4, 3), (5, 3)), 32, 391.97916666666663)
(((4, 4), (4, 5)), 18, 313.7037037037037)
(((5, 2), (5, 3)), 15, 282.6666666666667)
(((5, 3), (6, 3)), 41, 421.30894308943084)
(((5, 3), (5, 4)), 17, 300.1960784313725)
(((5, 4), (6, 4)), 1465, 614.4413131805627)
