500
2
2000
2
50301030205040105020106040506050101060204030405040403050306060404060405020106010202030103040202050
(((0, 0), (0, 1)), 29, 200.13793103448276)
(((0, 2), (0, 3)), 44, 247.6439393939394)
(((1, 2), (1, 3)), 26, 184.03846153846155)
(((1, 5), (1, 6)), 24, 173.125)
(((3, 1), (3, 2)), 1752, 434.5303055011958)
(((4, 3), (5, 3)), 32, 210.625)
(((4, 5), (4, 6)), 19, 134.73684210526315)
(((5, 0), (6, 0)), 20, 150.0)
(((5, 3), (6, 3)), 27, 186.85185185185185)
(((5, 4), (6, 4)), 27, 191.11111111111111)
