500
2
2000
2
40102010403020405040601050405020604040605050403060403030606040606050205030603020605020302020301040
(((0, 4), (1, 4)), 3, 266.6666666666667)
(((1, 0), (1, 1)), 4, 294.1666666666667)
(((1, 2), (2, 2)), 3, 285.5555555555556)
(((1, 3), (2, 3)), 2, 180.0)
(((2, 2), (2, 3)), 3, 320.5555555555556)
(((4, 0), (5, 0)), 3, 186.66666666666666)
(((4, 1), (4, 2)), 2, 160.0)
(((4, 2), (5, 2)), 1970, 1551.036407219405)
(((4, 2), (4, 3)), 3, 300.0)
(((4, 5), (5, 5)), 2, 180.0)
(((5, 2), (5, 3)), 2, 120.0)
(((5, 4), (6, 4)), 3, 240.0)
