500
2
2000
2
30406050403010403030205040503040503050501020501030101020102050102040201030406010201040606030301040
(((0, 0), (1, 0)), 17, 193.52941176470588)
(((0, 3), (0, 4)), 15, 176.66666666666666)
(((1, 0), (2, 0)), 14, 162.85714285714286)
(((1, 0), (1, 1)), 18, 200.55555555555554)
(((1, 2), (1, 3)), 26, 247.94871794871793)
(((1, 3), (2, 3)), 18, 197.22222222222223)
(((1, 5), (2, 5)), 15, 171.33333333333334)
(((2, 2), (2, 3)), 17, 194.7058823529412)
(((3, 1), (3, 2)), 1698, 562.8522631667504)
(((3, 2), (3, 3)), 16, 176.875)
(((3, 3), (4, 3)), 16, 182.1875)
(((4, 3), (4, 4)), 14, 160.71428571428575)
(((4, 5), (5, 5)), 21, 225.23809523809524)
(((5, 3), (6, 3)), 45, 306.8666666666666)
(((5, 5), (6, 5)), 30, 267.6)
(((5, 5), (5, 6)), 20, 213.0)
