500
2
2000
2
40606020201010604030602010201060502060504020605010306030104030505060204060101030305020502010403020
(((0, 0), (1, 0)), 30, 184.16666666666666)
(((0, 1), (1, 1)), 44, 227.79545454545453)
(((0, 3), (1, 3)), 32, 194.53125)
(((1, 0), (1, 1)), 38, 212.26315789473685)
(((1, 3), (1, 4)), 30, 189.0)
(((2, 3), (2, 4)), 27, 173.88888888888886)
(((2, 4), (2, 5)), 35, 204.0)
(((3, 2), (4, 2)), 1634, 480.51617415632103)
(((3, 3), (4, 3)), 33, 198.75757575757575)
(((4, 1), (5, 1)), 26, 168.84615384615384)
(((4, 2), (4, 3)), 71, 270.70422535211276)
