500
2
2000
2
30305020603030204050103050602050305040505060106060402020404050501050206060203020205060504050205040
(((0, 4), (1, 4)), 1290, 358.602141011443)
(((1, 2), (2, 2)), 87, 211.632183908046)
(((2, 1), (2, 2)), 43, 152.0930232558139)
(((2, 2), (2, 3)), 47, 161.3262411347517)
(((2, 3), (2, 4)), 56, 176.17857142857142)
(((3, 0), (4, 0)), 44, 154.36363636363637)
(((3, 0), (3, 1)), 75, 199.32)
(((3, 5), (4, 5)), 50, 166.52)
(((4, 4), (4, 5)), 77, 202.33766233766235)
(((4, 5), (4, 6)), 60, 181.53333333333333)
(((5, 2), (5, 3)), 90, 213.8111111111111)
(((5, 5), (5, 6)), 81, 205.4814814814815)
