500
2
2000
2
10204010201040502010104010406060304010605050301010602030305040201030503050606050605060101060102020
(((1, 4), (2, 4)), 742, 432.9440379925556)
(((1, 4), (1, 5)), 24, 203.91666666666666)
(((2, 3), (3, 3)), 26, 215.15384615384616)
(((2, 3), (2, 4)), 76, 325.4780701754386)
(((2, 4), (3, 4)), 24, 204.55555555555554)
(((2, 4), (2, 5)), 25, 207.28)
(((3, 0), (3, 1)), 212, 389.25157232704396)
(((3, 3), (3, 4)), 43, 273.90697674418607)
(((3, 4), (4, 4)), 806, 505.7642679900751)
(((5, 4), (5, 5)), 22, 187.27272727272728)
