500
2
2000
2
40106060303060104020506010502040603050205010205020501040306020102040606030606010404030405050103050
(((0, 0), (0, 1)), 54, 191.37037037037032)
(((0, 4), (1, 4)), 51, 186.1111111111111)
(((1, 3), (1, 4)), 58, 196.5)
(((3, 2), (4, 2)), 117, 247.84615384615384)
(((3, 3), (4, 3)), 55, 192.8909090909091)
(((3, 5), (3, 6)), 97, 235.53608247422682)
(((4, 1), (5, 1)), 122, 250.71311475409837)
(((4, 3), (4, 4)), 55, 192.94545454545454)
(((4, 5), (4, 6)), 1296, 437.17093498922225)
(((5, 0), (5, 1)), 95, 235.17894736842106)
