500
2
2000
2
30306060402030606010104040606060204030404050201040301060402030504040206030403050201020403050601020
(((0, 1), (1, 1)), 33, 211.91919191919192)
(((0, 1), (0, 2)), 66, 279.61111111111114)
(((0, 2), (1, 2)), 25, 177.2)
(((0, 4), (0, 5)), 25, 173.4)
(((1, 3), (2, 3)), 31, 201.70967741935485)
(((1, 3), (1, 4)), 25, 172.8)
(((1, 4), (2, 4)), 51, 257.47712418300654)
(((2, 1), (2, 2)), 28, 188.75)
(((2, 3), (2, 4)), 1325, 648.3386702605578)
(((2, 4), (2, 5)), 39, 230.92307692307693)
(((3, 3), (4, 3)), 31, 206.4516129032258)
(((3, 5), (4, 5)), 29, 194.6551724137931)
(((4, 2), (5, 2)), 51, 257.74509803921563)
(((4, 3), (4, 4)), 26, 185.0)
(((5, 1), (5, 2)), 65, 278.6769230769231)
(((5, 2), (6, 2)), 51, 256.14379084967317)
(((5, 2), (5, 3)), 38, 228.3771929824561)
(((5, 3), (5, 4)), 22, 159.54545454545453)
(((5, 5), (5, 6)), 39, 231.15384615384616)
