500
2
2000
2
60206020103010406010302040205050606020305010603040306010204060303050502060506040506040301030306040
(((0, 1), (1, 1)), 93, 200.90322580645162)
(((0, 3), (0, 4)), 1121, 638.085106834883)
(((1, 1), (2, 1)), 52, 154.51923076923077)
(((1, 1), (1, 2)), 88, 196.85227272727278)
(((2, 1), (3, 1)), 47, 145.63829787234042)
(((2, 1), (2, 2)), 60, 166.63333333333335)
(((2, 4), (2, 5)), 52, 155.03846153846155)
(((3, 1), (3, 2)), 147, 228.51247165532877)
(((3, 2), (4, 2)), 93, 200.91039426523298)
(((3, 3), (4, 3)), 67, 176.18905472636814)
(((4, 1), (4, 2)), 62, 169.48387096774192)
(((4, 2), (5, 2)), 50, 150.0)
(((5, 4), (6, 4)), 68, 177.64705882352942)
