500
2
2000
2
50202030302010304020203020605060306060505050102040305020101040602020606050105040101060202040604050
(((0, 0), (1, 0)), 46, 199.58695652173913)
(((0, 1), (1, 1)), 37, 180.43243243243242)
(((0, 3), (1, 3)), 1434, 546.9453244338179)
(((1, 4), (1, 5)), 38, 183.31578947368422)
(((2, 1), (2, 2)), 121, 274.41322314049586)
(((2, 2), (3, 2)), 49, 207.12244897959184)
(((2, 4), (3, 4)), 35, 173.00000000000003)
(((4, 2), (5, 2)), 81, 247.89300411522632)
(((5, 1), (5, 2)), 97, 259.4776632302406)
(((5, 4), (6, 4)), 62, 228.66129032258064)
